Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","001","World","5510","Production","01640","Cocoa beans","2002","2002","t","3298178.12","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01640","Cocoa beans","2003","2003","t","3705144.75","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01640","Cocoa beans","2004","2004","t","4069753.28","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01640","Cocoa beans","2005","2005","t","4043867.67","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01640","Cocoa beans","2006","2006","t","4299922.41","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01640","Cocoa beans","2007","2007","t","3898909.87","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01640","Cocoa beans","2008","2008","t","4265983.94","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01640","Cocoa beans","2009","2009","t","4211454.86","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01640","Cocoa beans","2010","2010","t","4328769.53","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01640","Cocoa beans","2011","2011","t","4553617.54","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01640","Cocoa beans","2012","2012","t","4613816.52","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01640","Cocoa beans","2013","2013","t","4486395.85","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01640","Cocoa beans","2014","2014","t","4742040.72","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01640","Cocoa beans","2015","2015","t","4817460.29","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01640","Cocoa beans","2016","2016","t","4777749.84","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01640","Cocoa beans","2017","2017","t","5235372.43","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01640","Cocoa beans","2018","2018","t","5506005.86","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01640","Cocoa beans","2019","2019","t","5513558.05","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01640","Cocoa beans","2020","2020","t","5602251.3","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01640","Cocoa beans","2021","2021","t","5792867.89","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01640","Cocoa beans","2022","2022","t","5874581.94","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1961","1961","t","4527876","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1962","1962","t","4584371","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1963","1963","t","4152127","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1964","1964","t","3769389","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1965","1965","t","4981569","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1966","1966","t","4052231","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1967","1967","t","4332681","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1968","1968","t","3936446","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1969","1969","t","4272399","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1970","1970","t","3849638","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1971","1971","t","4663275","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1972","1972","t","4570708","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1973","1973","t","4185724","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1974","1974","t","4770143","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1975","1975","t","4603209","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1976","1976","t","3522508","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1977","1977","t","4399391","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1978","1978","t","4725186","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1979","1979","t","4973090","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1980","1980","t","4839219","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1981","1981","t","6083218","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1982","1982","t","4940877","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1983","1983","t","5582080","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1984","1984","t","5221504","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1985","1985","t","5824530","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1986","1986","t","5237224","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1987","1987","t","6385156","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1988","1988","t","5645491","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1989","1989","t","5908041","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1990","1990","t","6063096","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1991","1991","t","6062928.13","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1992","1992","t","6086345.68","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1993","1993","t","5554947.48","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1994","1994","t","5722718.02","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1995","1995","t","5529155.43","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1996","1996","t","6197692.18","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1997","1997","t","6072140.38","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1998","1998","t","6632659.93","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","1999","1999","t","6790773.04","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","2000","2000","t","7498777.2","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","2001","2001","t","7379936.75","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","2002","2002","t","7928506.49","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","2003","2003","t","7039092.47","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","2004","2004","t","7862898.46","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","2005","2005","t","7392093.48","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","2006","2006","t","8147847.64","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","2007","2007","t","8134626.2","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","2008","2008","t","8489789.53","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","2009","2009","t","7777818.18","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","2010","2010","t","8460562.18","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","2011","2011","t","8369736.6","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","2012","2012","t","8798585.75","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","2013","2013","t","8839151.17","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","2014","2014","t","8733513.26","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","2015","2015","t","8833372.22","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","2016","2016","t","9337728.22","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","2017","2017","t","9303892.81","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","2018","2018","t","10559453.35","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","2019","2019","t","10353315.55","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","2020","2020","t","11244393.41","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","2021","2021","t","10497406.89","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01610","Coffee, green","2022","2022","t","10782333.89","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1961","1961","t","983785","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1962","1962","t","987350","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1963","1963","t","1021949","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1964","1964","t","1063199","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1965","1965","t","1092631","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1966","1966","t","1144061","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1967","1967","t","1161581","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1968","1968","t","1216441","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1969","1969","t","1238984","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1970","1970","t","1286757","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1971","1971","t","1308424","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1972","1972","t","1405269","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1973","1973","t","1465134","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1974","1974","t","1492601","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1975","1975","t","1549347","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1976","1976","t","1591872","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1977","1977","t","1771000","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1978","1978","t","1805757","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1979","1979","t","1834132","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1980","1980","t","1893527","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1981","1981","t","1885907","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1982","1982","t","1961781","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1983","1983","t","2062325","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1984","1984","t","2202636","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1985","1985","t","2307534","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1986","1986","t","2293102","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1987","1987","t","2358977","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1988","1988","t","2448034","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1989","1989","t","2472861","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1990","1990","t","2524670","A","Official figure",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1991","1991","t","10648223.17","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1992","1992","t","10554350.01","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1993","1993","t","10945626.55","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1994","1994","t","11041199.77","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1995","1995","t","11085975.87","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1996","1996","t","11417508.95","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1997","1997","t","11773831.4","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1998","1998","t","12769621.81","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","1999","1999","t","13141501.39","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","2000","2000","t","12672267.6","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","2001","2001","t","13214991.95","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","2002","2002","t","13533933.35","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","2003","2003","t","13783898.59","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","2004","2004","t","14679043.96","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","2005","2005","t","15475713.19","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","2006","2006","t","15738150.8","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","2007","2007","t","16925970.28","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","2008","2008","t","17364710.32","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","2009","2009","t","17519796.39","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","2010","2010","t","19497885.12","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","2011","2011","t","20513322.42","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","2012","2012","t","21439263","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","2013","2013","t","22676673.01","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","2014","2014","t","23684428.99","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","2015","2015","t","24444636.04","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","2016","2016","t","24855002.3","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","2017","2017","t","25797107.73","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","2018","2018","t","27015824.69","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","2019","2019","t","27654159.57","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","2020","2020","t","28519814.95","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","2021","2021","t","30265018.41","E","Estimated value",""
"QCL","Crops and livestock products","001","World","5510","Production","01620","Tea leaves","2022","2022","t","29760667.52","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1961","1961","t","835368","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1962","1962","t","867170","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1963","1963","t","922621","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1964","1964","t","1190061","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1965","1965","t","874245","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1966","1966","t","969648","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1967","1967","t","982906","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1968","1968","t","855617","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1969","1969","t","1004663","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1970","1970","t","1120835","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1971","1971","t","1178239","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1972","1972","t","1036633","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1973","1973","t","966647","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1974","1974","t","1024998","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1975","1975","t","1004331","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1976","1976","t","876150","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1977","1977","t","935141","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1978","1978","t","909069","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1979","1979","t","1014544","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1980","1980","t","1025805","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1981","1981","t","1063505","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1982","1982","t","886804","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1983","1983","t","890274","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1984","1984","t","1073104","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1985","1985","t","1091393","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1986","1986","t","1172902","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1987","1987","t","1202157","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1988","1988","t","1527569","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1989","1989","t","1526251","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1990","1990","t","1521760","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1991","1991","t","1437082.29","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1992","1992","t","1557615.49","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1993","1993","t","1507815.45","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1994","1994","t","1573019.6","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1995","1995","t","1909831.24","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1996","1996","t","2145524.57","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1997","1997","t","1940483.92","A","Official figure",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1998","1998","t","2171507.6","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","1999","1999","t","1993327.57","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","2000","2000","t","2350853.75","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","2001","2001","t","2114767.84","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","2002","2002","t","2140544.65","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","2003","2003","t","2444772.47","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","2004","2004","t","2795670.74","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","2005","2005","t","2719977.01","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","2006","2006","t","2926066.87","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","2007","2007","t","2559619.05","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","2008","2008","t","2836711.05","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","2009","2009","t","2709217.2","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","2010","2010","t","2783862.95","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","2011","2011","t","3099219.43","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","2012","2012","t","3131100.08","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","2013","2013","t","3017063.13","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","2014","2014","t","3213100.51","E","Estimated value",""
"QCL","Crops and livestock products","002","Africa","5510","Production","01640","Cocoa beans","2015","2015","t","3376036.67","E","Estimated value",""
