latitude,longitude,rwi,error
10.9735497,39.2541504,-0.419,0.359
13.1008797,37.6281738,0.057,0.313
6.1951683,39.6716309,-0.745,0.399
8.8307950,37.5402832,-0.372,0.382
9.2214045,37.9138184,-0.471,0.380
8.2658549,37.6940918,-0.427,0.405
9.1997151,38.4191895,-0.073,0.351
6.4354006,37.4084473,-0.444,0.383
7.3079846,39.4958496,-0.432,0.372
6.7628064,44.7033691,-0.729,0.349
10.7577626,40.0891113,-0.511,0.344
12.5223904,42.3303223,-0.644,0.328
6.1514779,38.7707520,-0.534,0.379
7.7436512,35.8923340,-0.253,0.380
14.2963234,39.7595215,-0.034,0.315
11.4261866,39.4738770,-0.911,0.345
12.8653594,38.0676270,-0.403,0.317
7.7001044,38.1555176,-0.113,0.377
5.0143386,36.3757324,-0.589,0.365
6.5227299,35.5847168,-0.505,0.373
8.9176335,40.6384277,-0.272,0.354
8.1788678,36.1120605,-0.410,0.370
7.5694372,35.3649902,-0.983,0.391
9.4815719,37.4304199,0.423,0.383
10.3473437,38.3312988,-0.208,0.349
10.0445848,35.2990723,-0.696,0.373
13.7633955,37.7600098,-0.485,0.302
10.1527460,36.8151855,-0.225,0.385
9.5682508,41.8908691,-0.277,0.405
8.9393399,43.4289551,-0.771,0.347
5.7581050,38.5510254,-0.389,0.377
12.2648633,36.0461426,-0.400,0.329
8.6136097,38.5510254,-0.370,0.380
8.6787785,37.6721191,-0.705,0.366
7.6129974,36.2658691,-0.018,0.381
8.9393399,39.1223145,0.027,0.406
14.3389038,39.5617676,-0.320,0.297
8.3310827,39.0783691,-0.450,0.381
11.6629959,38.5729980,-0.062,0.358
9.7631974,38.8146973,-0.455,0.364
7.9177932,38.9025879,-0.216,0.376
11.1676236,39.9572754,-0.215,0.360
7.9177932,39.5397949,-0.419,0.375
6.7846256,37.3205566,0.105,0.402
12.6081759,39.1003418,-0.216,0.324
7.4387304,43.6047363,-0.579,0.370
12.8439375,37.7160645,0.096,0.342
9.6982277,34.4201660,-0.383,0.366
12.4794869,39.7595215,-0.378,0.333
7.9613173,36.6174316,-0.178,0.377
4.8173122,38.7268066,-0.971,0.376
8.1571180,34.1125488,-0.539,0.381
9.9363874,36.1999512,-0.182,0.358
5.3863356,36.5954590,-0.524,0.375
13.7633955,37.4084473,-0.269,0.296
9.0478525,36.9689941,-0.246,0.370
6.0640861,38.1555176,-0.337,0.379
9.1997151,39.1003418,-0.479,0.370
11.0813844,36.9470215,-0.112,0.347
6.8282612,35.2331543,-0.509,0.492
10.8656756,42.5720215,-0.225,0.342
8.4397714,38.5510254,-0.095,0.387
7.1553996,36.3977051,-0.173,0.382
10.9519780,42.7258301,-0.540,0.343
8.9827489,41.7370605,-0.119,0.343
11.1891794,40.3747559,-0.450,0.358
7.4823037,36.1120605,0.015,0.378
10.6929962,38.7268066,-0.501,0.348
9.9580298,38.0895996,-0.611,0.353
13.7207082,39.1442871,-0.423,0.298
12.7368003,37.1008301,-0.041,0.317
8.4180361,37.4963379,-0.374,0.373
6.8282612,35.9582520,-0.701,0.379
12.6724962,36.2878418,-0.274,0.318
9.9147437,42.8796387,-0.404,0.335
12.4365763,39.3640137,-0.135,0.348
11.0813844,39.4958496,-0.195,0.359
7.7001044,40.2209473,-0.396,0.363
8.1571180,43.1213379,-0.565,0.345
9.8065034,38.4851074,0.029,0.348
8.2658549,41.2976074,-0.779,0.351
9.0261526,36.5295410,-0.555,0.363
9.2430925,34.5300293,-0.421,0.365
9.7848511,42.0666504,-0.361,0.348
7.0681852,40.7482910,-0.510,0.381
8.5918843,35.6506348,-0.265,0.386
9.6332456,35.2770996,-0.271,0.362
10.3257277,37.9797363,-0.501,0.351
7.6347758,43.8464355,-0.584,0.357
9.5032437,41.6711426,-0.433,0.367
13.5712413,37.0788574,-0.662,0.303
9.4598988,38.9245605,-0.460,0.350
7.0681852,37.6501465,0.065,0.382
8.9393399,41.7590332,-0.373,0.342
14.2750302,38.7927246,-0.736,0.329
9.1129444,39.8693848,-0.479,0.352
7.2425974,36.2878418,-0.348,0.402
10.2392486,38.3093262,-0.597,0.353
14.1046123,37.9138184,-0.545,0.306
6.4135660,38.6828613,-0.450,0.380
11.8135879,36.3317871,-0.562,0.335
6.0203850,42.1105957,-0.479,0.360
12.8010881,36.5954590,-0.570,0.319
9.1997151,38.1994629,-0.165,0.371
6.2606973,38.3312988,-0.128,0.401
10.8656756,37.2326660,-0.501,0.364
8.8525066,36.3537598,-0.303,0.383
11.5984314,36.5295410,-0.151,0.354
13.3361750,37.4963379,-0.651,0.294
7.1117945,36.5295410,-0.069,0.381
11.3400249,37.4304199,-0.135,0.359
5.3425828,37.0129395,-0.948,0.375
14.1046123,39.4299316,-0.224,0.298
8.3962996,37.4523926,-0.673,0.372
9.8281543,39.1442871,-0.242,0.364
8.1788678,42.0227051,-0.703,0.343
7.2207995,39.1442871,-0.215,0.379
8.2223637,39.6276855,-0.281,0.362
7.4605176,39.6496582,-0.720,0.390
7.8960294,39.8254395,-0.240,0.392
13.5071552,38.4191895,-0.226,0.312
9.8065034,39.4958496,-0.152,0.362
10.5850215,38.3093262,-0.018,0.350
5.6050520,38.5290527,-0.645,0.391
5.6487856,38.9025879,-0.709,0.369
9.6115820,38.5949707,0.135,0.363
6.1733235,45.9338379,-0.665,0.345
12.1145226,37.6501465,-0.351,0.339
6.0640861,37.1887207,-0.032,0.378
7.1335976,39.2321777,-0.477,0.375
6.1077838,38.4411621,-0.421,0.382
6.5882169,35.4528809,-0.249,0.375
7.4605176,37.5183105,-0.054,0.377
10.4770087,42.0886230,-0.729,0.331
8.9393399,37.6062012,-0.128,0.366
7.9613173,38.1555176,0.206,0.374
11.7275454,39.8693848,-0.272,0.343
8.7439361,35.4968262,0.060,0.372
6.5008990,38.2653809,-0.492,0.383
6.4354006,35.6286621,-0.495,0.372
10.4337931,37.1447754,0.000,0.363
9.7848511,42.7258301,-0.328,0.338
7.0027636,37.8698730,0.243,0.403
9.1346391,37.9797363,-0.411,0.391
10.5418209,40.0231934,-0.646,0.346
7.8089630,42.0446777,-0.744,0.346
11.2753865,38.2214355,-0.556,0.344
8.9176335,39.2761230,-0.352,0.404
11.2322862,39.1442871,-0.683,0.369
11.0382553,37.6721191,-0.321,0.362
6.0640861,37.2546387,-0.262,0.383
10.7361753,39.2761230,-0.218,0.357
9.3731925,43.4509277,-0.291,0.356
7.4605176,39.1442871,-0.557,0.384
11.8996033,38.6828613,-0.517,0.355
10.4770087,39.8034668,-0.700,0.340
5.1675404,39.7375488,-0.294,0.366
8.2223637,35.3210449,-0.495,0.388
11.0598206,39.6276855,-0.592,0.404
6.7409861,35.6945801,-0.145,0.386
7.5258726,36.4636230,-0.398,0.381
13.8060751,38.1774902,-0.092,0.305
14.2111385,38.5510254,-0.452,0.300
9.0478525,37.5183105,-0.048,0.382
7.7654229,38.1555176,-0.091,0.379
13.9127399,37.6062012,-0.285,0.414
12.8653594,39.2541504,-0.038,0.341
12.2863336,40.1330566,-0.589,0.351
6.8500775,40.7482910,-0.524,0.372
11.7705700,40.5285645,-0.714,0.352
13.0366691,38.2434082,-0.099,0.310
7.2643942,37.3205566,-0.400,0.382
8.0483515,39.4079590,-0.370,0.386
10.0662199,35.1452637,-0.488,0.365
12.0070844,39.3200684,-0.383,0.336
7.0027636,37.1447754,-0.573,0.388
8.8959258,38.3312988,-0.444,0.359
8.0048367,35.5847168,-0.680,0.383
8.5484296,38.1115723,-0.351,0.385
8.3528229,35.8703613,-0.276,0.369
12.5223904,37.8698730,-0.416,0.327
8.1353671,45.5822754,-0.725,0.331
9.9580298,37.7819824,-0.319,0.356
10.0878536,39.8034668,-0.266,0.351
8.4397714,37.8259277,-0.437,0.405
9.9363874,38.7048340,-0.550,0.349
7.3297783,39.2321777,-0.475,0.398
9.5465832,39.8034668,-0.177,0.354
5.0800010,45.1208496,-0.257,0.347
9.1997151,41.6271973,-0.286,0.345
11.3400249,37.8698730,-0.145,0.344
8.5267005,36.9030762,-0.412,0.367
9.0261526,36.2658691,0.016,0.362
7.9830776,36.5295410,-0.431,0.377
12.1574857,38.2214355,-0.396,0.346
11.7705700,36.3977051,-0.476,0.339
9.1129444,36.4196777,0.090,0.363
6.1514779,37.6281738,-0.612,0.407
8.3528229,35.7824707,-0.500,0.391
7.9830776,39.1882324,-0.458,0.371
6.9809543,37.7819824,0.077,0.406
12.8225137,36.6394043,-0.097,0.335
5.8892605,38.7487793,-0.592,0.380
10.9304048,39.9792480,-0.297,0.340
9.7415422,34.9255371,-0.454,0.362
9.9147437,35.0573730,-0.664,0.370
7.4387304,40.2648926,-0.649,0.373
9.0478525,35.5187988,-0.313,0.368
10.0662199,39.2321777,-0.084,0.345
11.7705700,39.8254395,-0.656,0.364
11.9855916,40.7043457,0.120,0.331
8.8307950,43.8464355,-0.433,0.352
4.9267785,37.4743652,-0.430,0.361
14.3176146,38.7048340,-0.573,0.296
8.6787785,38.2653809,-0.299,0.377
6.1733235,38.9465332,-0.435,0.383
11.6414761,36.2219238,-0.247,0.344
9.1997151,36.6394043,0.042,0.371
12.0500648,36.8811035,-0.333,0.332
8.3093413,37.0568848,0.476,0.368
10.6282159,36.4855957,-0.236,0.366
13.1650736,38.9025879,-0.473,0.308
9.3515125,34.5080566,-0.395,0.371
12.7153674,37.7600098,-0.626,0.326
10.6282159,39.2761230,0.060,0.343
8.1788678,46.5051270,-0.845,0.351
11.6845141,36.8371582,-0.254,0.349
8.9827489,36.5954590,-0.562,0.378
9.3948711,43.2312012,-0.671,0.347
12.2004420,39.0563965,-0.120,0.336
9.0478525,41.1657715,-0.114,0.346
5.5831840,38.1335449,-0.613,0.374
10.0229482,39.2761230,-0.425,0.369
9.3731925,41.2097168,-0.192,0.364
7.6347758,40.2868652,-0.315,0.371
10.6282159,36.9689941,-0.644,0.348
8.5701576,39.5397949,0.093,0.379
13.4644216,39.6716309,-0.552,0.327
10.1094859,34.6618652,-0.538,0.376
8.9176335,39.3859863,-0.311,0.356
11.3400249,40.0451660,-0.490,0.347
11.7060306,36.4636230,-0.306,0.343
9.3948711,37.1228027,-0.024,0.358
9.2647792,41.9567871,-0.445,0.362
10.0013102,37.0129395,-0.478,0.349
9.8714518,35.2111816,-0.080,0.360
8.9610451,41.0998535,-0.284,0.348
5.2550677,37.4304199,-0.460,0.366
9.5899171,43.1433105,-0.462,0.352
9.3081485,36.6394043,-0.169,0.390
11.7705700,36.2878418,-0.310,0.340
12.3936586,38.1555176,-0.496,0.327
14.7855051,37.9138184,-0.327,0.309
8.6353339,34.9914551,-0.136,0.367
13.5498812,38.3532715,-0.433,0.311
13.9340669,39.5617676,-0.206,0.323
7.6783293,37.3425293,-0.231,0.395
14.2537350,39.1003418,-0.674,0.300
6.2825384,38.1555176,-0.505,0.384
14.3389038,38.9685059,0.044,0.338
6.6973426,39.4299316,-0.252,0.371
9.0478525,40.7482910,-0.269,0.371
10.4986143,37.8918457,-0.140,0.345
10.8656756,37.6721191,-0.147,0.351
7.1117945,39.7595215,-0.368,0.525
8.0918616,42.4621582,-0.641,0.341
14.4027591,38.8806152,-0.152,0.298
10.8656756,38.3972168,0.097,0.357
13.6780130,39.5617676,-0.654,0.362
9.3081485,34.6618652,-0.878,0.368
9.9147437,36.4636230,-0.767,0.353
10.8009324,38.6608887,-0.361,0.346
10.4121830,40.1989746,-0.374,0.354
5.9329721,38.4191895,-0.606,0.397
13.8914108,40.0231934,-0.820,0.305
7.8089630,38.8146973,-0.414,0.404
12.4794869,36.9689941,0.180,0.432
9.7848511,39.0783691,-0.116,0.362
6.6318701,37.3864746,-0.527,0.391
9.0912484,43.5827637,-0.422,0.347
6.6973426,44.2639160,-0.492,0.388
10.6066195,42.3083496,-0.559,0.332
6.1296313,37.4523926,-0.128,0.394
6.4790672,41.2756348,-1.138,0.380
11.4907908,37.3425293,-0.193,0.345
13.4857894,38.4851074,-0.460,0.312
9.5032437,42.0446777,-0.478,0.353
7.3079846,40.0671387,-0.571,0.367
12.1145226,36.0241699,-0.246,0.344
8.3528229,39.8254395,-0.219,0.361
7.4387304,36.9689941,-0.430,0.382
10.0878536,39.8474121,-0.585,0.350
14.2537350,38.0456543,-0.531,0.300
7.0245718,37.6721191,-0.340,0.405
11.6629959,39.5178223,-0.449,0.340
10.0445848,39.2541504,-0.205,0.369
7.9395558,37.8039551,-0.073,0.374
14.1472288,38.7487793,-0.309,0.334
12.2219175,37.9577637,-0.388,0.343
9.3515125,41.8688965,-0.437,0.418
9.6332456,38.9904785,-0.099,0.374
9.0261526,38.5510254,0.104,0.398
13.2292507,39.0344238,-0.874,0.298
10.6282159,36.7492676,-0.498,0.345
8.3962996,36.4196777,-0.450,0.379
10.5850215,39.6716309,-0.248,0.356
9.3298312,39.1223145,-0.381,0.375
10.3041101,37.1887207,-0.232,0.348
11.3831090,38.5070801,-0.395,0.344
8.8307950,34.9914551,-0.277,0.368
9.2864645,36.6174316,-0.190,0.379
11.3831090,39.4738770,-0.491,0.343
12.7582314,37.0788574,-0.305,0.316
12.2219175,39.3859863,0.017,0.346
9.8065034,34.8596191,-0.191,0.365
11.7920798,37.9138184,-0.131,0.368
6.2388552,38.9904785,-0.482,0.386
8.2875987,34.2663574,0.493,0.492
8.2006163,39.1442871,-0.267,0.386
7.8307313,39.6057129,-0.296,0.380
9.1780244,40.7263184,-0.210,0.469
10.9519780,36.7272949,-0.127,0.345
7.0245718,37.0349121,-0.477,0.383
13.2078602,37.6281738,0.117,0.311
6.9373327,38.7707520,-0.168,0.407
8.9176335,40.9020996,-0.141,0.351
5.2988268,37.2766113,0.059,0.381
14.3176146,38.1115723,-0.476,0.305
9.8930985,38.9904785,-0.474,0.359
9.4598988,42.9675293,-0.271,0.342
5.6925158,38.8146973,-0.476,0.392
5.6050520,38.3752441,-0.469,0.373
5.0800010,38.6828613,-1.123,0.362
11.5338520,36.5075684,-0.186,0.354
12.9296144,39.5617676,0.210,0.319
6.0422360,36.7712402,-0.740,0.366
8.6353339,37.5622559,-0.290,0.368
8.8090822,44.4177246,-0.783,0.330
13.8914108,39.1003418,-0.505,0.319
8.3310827,38.5070801,-0.328,0.373
12.7796606,37.9357910,-0.436,0.320
9.2430925,36.9909668,-0.433,0.369
12.5009395,37.0349121,0.164,0.315
7.8960294,36.5954590,-0.239,0.377
8.4180361,35.5847168,-0.525,0.374
10.6282159,38.3312988,-0.488,0.375
12.2219175,38.8586426,-0.478,0.349
13.3147939,39.7595215,-0.912,0.310
9.4815719,35.6726074,-0.227,0.374
6.3917304,39.6496582,-0.570,0.385
8.8525066,43.5607910,-0.450,0.344
7.6129974,36.0461426,-0.311,0.382
8.6570568,41.4294434,-0.470,0.350
8.5484296,40.5505371,0.152,0.356
9.5249141,42.5500488,-0.369,0.343
7.4605176,39.6936035,-0.287,0.389
12.0500648,39.3420410,-0.328,0.333
6.1951683,37.0349121,-0.112,0.371
11.5123222,37.8479004,-0.466,0.369
11.0166883,36.9909668,-0.334,0.350
6.8500775,40.4626465,-0.484,0.380
11.8350943,39.6276855,-0.107,0.367
6.3480564,39.2321777,-0.455,0.379
8.0048367,39.6936035,-0.193,0.366
11.2538371,39.3200684,-0.379,0.347
9.2647792,34.5080566,-0.579,0.370
5.9548266,37.3205566,-0.409,0.383
14.2537350,38.9465332,-0.618,0.298
8.3745618,38.0236816,-0.315,0.382
9.1129444,43.0114746,-0.670,0.360
9.8714518,39.3200684,-0.187,0.343
13.9553920,37.8918457,-0.362,0.316
4.8392069,38.0017090,-0.800,0.362
8.5267005,41.1657715,-0.375,0.348
9.0478525,41.7150879,0.027,0.344
12.3507339,39.1662598,-0.513,0.330
7.5912178,40.9899902,-0.708,0.360
7.1335976,35.3430176,-0.525,0.391
14.0619878,38.9685059,-0.016,0.341
8.3528229,37.0129395,-0.374,0.369
13.4644216,37.6501465,-0.019,0.296
10.5418209,36.1560059,-0.127,0.366
5.6269192,38.1115723,-0.374,0.374
10.0878536,36.7492676,-0.760,0.359
5.6050520,39.3420410,-0.415,0.369
13.3147939,38.2434082,-0.539,0.300
9.1780244,42.5280762,-0.569,0.346
8.2441099,40.5725098,-0.118,0.355
9.1780244,42.3083496,-0.381,0.347
6.9155204,38.8366699,-0.167,0.376
5.4082108,38.2214355,-0.043,0.383
9.4382242,38.5729980,-0.309,0.367
12.5867322,39.3420410,0.093,0.330
12.6510579,37.5183105,-0.216,0.330
11.6199546,38.8146973,-0.319,0.335
13.1650736,38.7707520,-0.724,0.292
14.2963234,38.5510254,-0.144,0.296
10.1960002,39.3640137,-0.095,0.349
6.6100440,38.1774902,-0.549,0.383
7.7654229,47.5817871,-0.876,0.329
8.5484296,38.5510254,-0.408,0.397
5.8892605,38.0895996,-0.220,0.382
6.0422360,38.8146973,-0.712,0.380
5.1675404,37.3864746,-0.572,0.369
7.1990006,41.8469238,-0.944,0.387
13.4003068,39.2321777,-0.615,0.315
9.4815719,34.7058105,-0.588,0.371
9.1563324,41.7370605,-0.340,0.345
7.4605176,37.3645020,-0.351,0.379
7.5912178,37.3864746,-0.335,0.380
10.2392486,37.6501465,-0.105,0.350
9.1780244,34.9914551,-0.424,0.367
7.3515708,38.3093262,-0.129,0.376
6.9155204,35.6506348,-0.288,0.389
8.3745618,40.2868652,-0.209,0.379
8.8307950,39.2761230,-0.467,0.396
7.8960294,38.7707520,-0.701,0.391
12.6296178,36.5954590,-0.453,0.322
6.5663889,37.8039551,-0.455,0.399
10.6066195,39.5837402,-0.386,0.340
9.9147437,39.5617676,-0.140,0.344
13.5925995,39.0344238,-0.737,0.300
6.9591440,37.8918457,-0.259,0.395
12.6510579,39.1003418,-0.157,0.324
9.4382242,36.5295410,-0.214,0.368
9.8065034,34.9475098,-0.300,0.377
5.2988268,39.5617676,-0.748,0.362
9.0044514,38.5070801,-0.210,0.414
7.2207995,39.7595215,0.000,0.369
6.2388552,38.3532715,-0.131,0.388
8.2875987,37.3864746,-0.003,0.369
5.7581050,36.9689941,-0.415,0.371
8.2006163,34.0246582,-0.272,0.389
10.6929962,36.7712402,-0.619,0.372
11.2538371,36.4855957,-0.360,0.355
11.9211029,37.2546387,0.109,0.336
9.5899171,37.7600098,-0.805,0.353
6.5663889,37.1008301,-0.170,0.408
6.9155204,37.2985840,-0.114,0.381
9.5682508,38.5949707,-0.105,0.350
