latitude,longitude,rwi,error
-0.6481795,30.2893066,-0.001,0.342
1.2193903,33.1896973,-0.518,0.326
0.6042368,31.2780762,-0.190,0.338
1.4390576,33.3874512,-0.264,0.330
2.1637921,33.1457520,-0.306,0.343
1.1754546,32.2668457,-0.215,0.359
0.9777357,31.2561035,-0.241,0.341
2.6687122,32.3986816,0.183,0.350
-1.1095498,29.7839355,-0.091,0.321
0.2307123,30.6188965,-0.207,0.351
0.0769043,32.9479980,0.073,0.332
0.0988769,32.4865723,0.500,0.464
0.6042368,31.4099121,-0.644,0.383
0.3845186,31.0363770,-0.338,0.345
1.7026302,32.5305176,-0.290,0.339
0.5822654,30.9924316,-0.373,0.352
1.3951258,31.1462402,-0.172,0.337
1.7904800,33.0358887,-0.103,0.326
2.0320445,33.5192871,-0.575,0.330
0.3186019,32.6403809,1.492,0.444
-0.8019758,30.8386230,-0.061,0.401
3.2611771,31.9152832,0.163,0.391
0.6481795,31.1022949,-0.612,0.351
1.9661667,32.3327637,-0.301,0.347
0.0769043,31.0144043,0.047,0.345
3.4366581,33.5412598,-0.626,0.342
1.8344033,32.3986816,-0.530,0.341
3.2611771,33.0139160,-0.500,0.359
0.4284628,33.9147949,-0.329,0.324
3.0417830,32.9040527,-0.506,0.345
0.7800052,32.8161621,-0.465,0.331
0.1867672,33.8269043,-0.198,0.334
-1.0436434,29.8059082,-0.031,0.347
-0.6481795,30.8386230,-0.112,0.324
-0.6701507,31.7175293,-0.484,0.325
-0.5383221,31.4538574,0.301,0.401
3.2831139,31.5197754,-0.464,0.343
0.5602938,31.3879395,1.390,0.562
3.0198411,32.7502441,-0.674,0.368
0.3625464,30.8605957,-0.229,0.344
3.0637244,32.2009277,-0.754,0.345
1.8783255,33.1237793,-0.559,0.411
0.5822654,30.5529785,-0.628,0.332
2.7126091,32.2448730,-0.321,0.370
2.8223442,32.5085449,-0.168,0.354
-0.7800052,30.0036621,-0.180,0.360
1.8783255,32.8381348,-0.237,0.335
2.8662354,30.9704590,0.125,0.385
1.3292264,31.8273926,-0.662,0.347
3.2173020,30.8605957,-0.247,0.331
2.7565043,33.7390137,-0.290,0.340
-0.4724067,30.2673340,-0.371,0.331
-0.2526847,32.1569824,0.158,0.346
1.1315182,32.5964355,0.052,0.348
1.9222467,33.6511230,-0.405,0.353
-0.3186019,30.9045410,-0.669,0.321
0.5602938,30.5529785,-0.501,0.331
0.4064907,33.4973145,-0.109,0.380
2.6248138,31.2121582,-0.576,0.343
1.7026302,34.9475098,-0.681,0.318
0.3405742,33.0139160,0.286,0.423
3.2611771,31.8933105,-0.426,0.346
-0.2746571,31.4318848,-0.357,0.375
1.2413579,34.3762207,0.062,0.327
-1.1974226,30.0476074,0.316,0.318
2.9101249,34.1125488,-0.439,0.346
-0.4284628,30.7727051,0.390,0.325
2.5150610,31.1462402,-0.466,0.357
-0.2526847,30.3771973,-0.223,0.333
3.0198411,31.1242676,-0.304,0.342
0.1647947,32.1569824,0.005,0.356
0.2526847,30.2233887,-0.398,0.348
0.7580345,32.0251465,0.036,0.348
1.0436434,31.1022949,-0.113,0.345
-1.0436434,30.2233887,-0.270,0.335
2.8442900,31.1242676,-0.516,0.351
2.5370123,32.0251465,-0.239,0.358
2.7126091,32.2888184,-0.156,0.391
0.5602938,30.7287598,-0.432,0.386
-0.0988769,31.2780762,-0.489,0.329
0.7580345,32.7502441,-0.371,0.332
0.2746571,33.1018066,-0.069,0.352
-0.8019758,30.2893066,-0.196,0.403
3.5682478,33.9587402,-0.071,0.338
1.4170918,33.7390137,-0.128,0.329
2.3394375,33.2116699,-0.403,0.356
0.1428221,30.8825684,-0.381,0.352
-0.2746571,31.4758301,0.022,0.359
3.4366581,32.4865723,-0.119,0.345
3.2173020,32.8161621,-0.763,0.350
0.6481795,32.6623535,-0.115,0.379
0.5602938,32.4206543,-0.154,0.397
0.6481795,32.0471191,-0.448,0.362
0.2746571,31.5197754,-0.287,0.357
1.3292264,33.1018066,-0.638,0.335
0.9557662,31.8273926,0.098,0.341
-1.1974226,29.8059082,0.229,0.347
0.5602938,31.7834473,-0.232,0.353
2.4052990,32.3767090,-0.251,0.409
-0.4943786,30.7727051,-0.682,0.341
2.8003980,31.6516113,-0.191,0.339
1.0436434,30.2453613,-0.263,0.347
1.3511931,31.2121582,-0.262,0.368
0.2087398,31.2121582,-0.483,0.333
2.6906608,33.1677246,-0.582,0.341
0.2526847,31.8713379,0.001,0.337
0.6481795,33.3215332,0.335,0.339
1.1315182,32.3986816,-0.339,0.407
0.7800052,31.8713379,-0.330,0.375
-0.1208495,31.7834473,-0.110,0.350
0.7360637,33.9147949,-0.211,0.318
1.1754546,31.6955566,-0.077,0.350
0.2746571,31.4978027,-0.507,0.351
0.3186019,32.9699707,-0.013,0.383
1.2852926,32.9699707,-0.664,0.331
1.3951258,30.8605957,-0.239,0.354
-1.1315182,29.9816895,-0.258,0.328
2.0540032,32.2668457,-0.251,0.339
1.2193903,31.4318848,-0.244,0.344
3.2392398,32.6403809,-0.187,0.356
1.8783255,32.0910645,-0.443,0.459
1.2633253,32.7722168,-1.027,0.330
0.6921218,32.9260254,0.174,0.414
0.6921218,34.1784668,1.219,0.477
0.8239462,32.2668457,-0.279,0.333
2.8223442,32.5964355,-0.219,0.346
0.6921218,32.2009277,-0.100,0.446
-0.6042368,30.1794434,0.231,0.391
-0.6701507,30.0476074,-0.121,0.348
3.5463174,31.1682129,-0.313,0.339
3.6559638,33.6511230,-0.154,0.332
0.5822654,32.9260254,0.072,0.356
1.5269188,33.5632324,-0.293,0.372
0.2746571,31.5637207,-0.520,0.379
2.1418349,32.2448730,-0.453,0.342
-1.0656124,30.2673340,-0.479,0.332
-0.7360637,29.9157715,-0.432,0.366
-0.0988769,32.7941895,-0.211,0.332
2.9978987,32.7062988,-0.346,0.338
0.1428221,31.8713379,-0.404,0.343
1.0875811,31.6955566,-0.484,0.341
0.5822654,32.1350098,-0.138,0.353
0.1208495,32.6623535,-0.363,0.466
3.0637244,32.5524902,-0.556,0.357
1.1754546,32.8381348,-0.338,0.332
2.0100856,34.5520020,0.066,0.342
2.8223442,32.5305176,-0.301,0.352
3.3489215,32.5524902,-0.382,0.353
0.9337965,34.3542480,-0.255,0.381
2.0100856,33.0139160,-0.317,0.341
0.5383221,32.1569824,-0.158,0.360
1.1534865,34.0686035,-0.261,0.329
1.7685179,32.1350098,-0.246,0.351
3.0856655,33.4094238,-0.527,0.356
-0.7580345,31.3439941,-0.016,0.321
2.6906608,32.9040527,-0.271,0.349
0.0769043,31.9152832,0.109,0.382
0.9997051,34.3981934,-0.524,0.321
2.5809138,33.2116699,-0.341,0.358
-0.8898568,31.4318848,0.112,0.338
0.1428221,32.9479980,-0.079,0.389
3.1734250,32.2009277,-0.608,0.347
2.4931093,32.8381348,-0.386,0.348
0.6481795,30.2014160,-0.293,0.355
0.7140928,33.0578613,-0.272,0.335
0.0549316,31.9592285,0.261,0.368
2.8881803,32.1130371,-0.623,0.351
1.7465556,33.3654785,-0.509,0.329
0.4504348,33.4313965,-0.124,0.383
0.2966295,30.9924316,-0.535,0.335
1.5269188,31.8054199,-0.463,0.362
2.9320690,33.5412598,-0.255,0.351
1.4610233,31.1682129,-0.406,0.337
0.9337965,31.9592285,-0.302,0.339
2.4711573,32.2229004,-0.355,0.341
0.8459165,33.2775879,-0.157,0.341
0.6701507,34.0026855,-0.334,0.360
0.5822654,32.9479980,-0.247,0.347
3.0198411,30.9924316,-0.142,0.395
2.0759616,32.5744629,-0.403,0.362
-0.8898568,31.7614746,-0.436,0.333
0.2307123,30.6408691,-0.644,0.330
-0.2307123,31.6516113,-0.289,0.356
0.9997051,33.0578613,-0.174,0.332
1.8563646,33.3215332,-0.179,0.340
2.9759559,33.0358887,-0.680,0.363
-0.3405742,31.9812012,-0.410,0.365
0.7800052,33.1457520,-0.192,0.393
1.3731595,33.3654785,0.143,0.395
2.4492049,31.3659668,-0.629,0.365
-0.9118267,30.0476074,-0.584,0.329
1.5488836,32.0690918,-0.077,0.339
-0.1867672,31.1901855,-0.388,0.350
0.8019758,31.6955566,-0.215,0.339
0.1647947,31.8713379,-0.347,0.368
-0.2087398,31.7395020,-0.099,0.409
1.6147764,33.0578613,-0.520,0.342
0.7580345,33.0358887,-0.389,0.382
-0.0109863,31.1022949,-0.262,0.331
0.7800052,30.9045410,-0.484,0.343
3.2392398,31.1462402,-0.629,0.344
3.5682478,34.1125488,-0.022,0.367
0.9557662,31.1022949,-0.128,0.345
0.2746571,31.9592285,-0.414,0.350
0.4724067,31.8273926,-0.037,0.347
2.0979197,34.2883301,-0.410,0.326
2.7345569,33.6511230,-0.180,0.343
-0.6921218,31.6076660,0.407,0.344
1.1095498,33.8928223,-0.273,0.335
0.2307123,33.1237793,-0.204,0.330
1.6587038,33.0798340,-0.399,0.338
-0.4943786,31.3439941,-0.143,0.334
2.6687122,32.8820801,-0.124,0.348
0.3405742,34.0905762,-0.160,0.326
0.2307123,30.0256348,-0.039,0.339
1.5269188,31.3879395,-0.285,0.375
1.3292264,32.7062988,-0.528,0.325
2.7784514,33.0358887,-0.500,0.342
1.5049538,34.4421387,-0.459,0.364
2.6248138,31.4099121,0.366,0.344
0.5822654,32.3327637,0.168,0.350
-0.6262082,31.7175293,-0.159,0.337
-0.4064907,31.7834473,-0.012,0.356
1.9222467,33.6291504,-0.252,0.340
2.4272521,33.6730957,-0.280,0.339
0.2526847,32.9479980,-0.112,0.371
0.2966295,32.0031738,-0.478,0.379
0.5383221,33.2116699,0.228,0.400
1.3951258,33.8928223,-0.389,0.332
1.1534865,32.7062988,-0.289,0.329
0.3625464,32.6843262,1.589,0.491
-0.2966295,30.1354980,-0.308,0.327
1.7685179,31.6955566,-0.198,0.361
2.9978987,32.9919434,0.002,0.347
-0.1428221,30.5090332,0.665,0.486
0.6481795,32.5305176,0.324,0.418
-0.4064907,30.9265137,-0.669,0.322
0.8459165,33.5632324,-0.375,0.323
1.8563646,34.8376465,-0.384,0.327
-0.6481795,30.6848145,0.116,0.407
1.5269188,33.2775879,-0.212,0.330
0.4724067,31.6735840,-0.226,0.365
-0.5822654,30.0915527,-0.281,0.371
1.3731595,34.1564941,-0.290,0.345
2.3613917,32.5744629,-0.167,0.346
1.2852926,33.1018066,-0.480,0.335
0.4504348,33.4753418,0.833,0.461
1.7026302,31.3000488,-0.240,0.346
1.0656124,31.0363770,-0.428,0.339
1.9661667,34.2224121,-0.476,0.329
0.3186019,33.6511230,-0.226,0.346
1.1974226,31.8713379,-0.762,0.346
2.3394375,33.8928223,-0.364,0.324
0.6262082,32.8381348,-0.071,0.381
3.5243866,31.0803223,0.431,0.325
-0.9118267,29.7839355,-0.007,0.349
0.7580345,31.8493652,-0.381,0.352
2.7126091,30.8605957,-0.279,0.335
0.7140928,31.8933105,0.206,0.341
-1.3731595,30.0476074,-0.045,0.336
3.1076060,32.9479980,-0.537,0.344
2.0759616,33.1237793,-0.324,0.338
1.2413579,31.2780762,-0.105,0.357
3.2173020,31.7395020,-0.172,0.337
0.6921218,31.3659668,-0.503,0.369
3.2173020,31.4538574,-0.477,0.345
1.2413579,31.0144043,-0.249,0.368
2.6906608,31.1242676,-0.417,0.524
2.0540032,34.3542480,-0.552,0.335
-0.3845186,30.8386230,0.115,0.342
1.9881263,33.4753418,-0.397,0.348
3.1295462,30.8166504,-0.341,0.335
0.7800052,31.0583496,0.089,0.355
-0.4064907,30.1354980,-0.456,0.385
0.7580345,30.4211426,-0.069,0.419
2.3833455,33.1677246,-0.268,0.338
2.8881803,31.8933105,-0.422,0.346
0.1867672,32.5085449,0.529,0.424
1.3731595,34.5739746,-0.155,0.322
0.6701507,34.2004395,0.655,0.450
1.0656124,31.4099121,-0.352,0.364
1.1754546,33.2116699,-0.422,0.343
0.9337965,30.8386230,-0.262,0.418
-0.9118267,31.0583496,-0.448,0.322
0.6481795,32.7062988,-0.317,0.380
-1.0875811,29.9816895,-0.618,0.347
0.1647947,30.9924316,-0.369,0.327
2.9540126,31.0363770,-0.254,0.340
1.1534865,33.6730957,-0.087,0.346
1.6147764,31.3879395,-0.284,0.347
2.2516175,32.8381348,0.071,0.456
0.6701507,33.3435059,0.379,0.329
-0.2307123,31.0363770,-0.282,0.325
-0.2526847,30.1135254,0.464,0.427
-0.6921218,31.6516113,-0.122,0.323
-0.2746571,31.0144043,-0.119,0.352
2.1418349,33.8488770,-0.584,0.333
0.8239462,31.5417480,-0.299,0.339
0.6481795,31.8273926,0.093,0.376
1.7465556,32.0251465,-0.414,0.435
0.0109863,30.3991699,0.021,0.327
0.3625464,33.8488770,-0.104,0.350
2.6906608,32.2229004,0.053,0.370
-0.6481795,31.7175293,-0.615,0.325
2.3613917,31.3220215,-0.372,0.341
0.6481795,32.3547363,0.081,0.359
2.8881803,33.2995605,-0.232,0.346
1.4610233,31.4099121,-0.051,0.344
0.6262082,33.8708496,-0.427,0.400
2.9101249,32.6623535,-0.747,0.343
1.1754546,34.3322754,0.858,0.437
1.9222467,32.6843262,-0.433,0.344
2.9540126,33.3654785,-0.573,0.360
2.3174830,32.7941895,0.062,0.457
0.2087398,31.8273926,-0.090,0.341
0.6481795,33.8928223,-0.521,0.320
2.5589632,31.6735840,-0.516,0.367
-0.1647947,30.7287598,-0.325,0.329
-0.6481795,30.7067871,-0.158,0.391
0.8898568,32.8820801,-0.193,0.348
0.3405742,31.3000488,-0.051,0.334
2.6467632,32.4645996,-0.253,0.350
1.5269188,32.2888184,0.054,0.378
2.5809138,33.6730957,-0.496,0.348
-0.0988769,32.6403809,-0.472,0.454
3.5243866,31.3000488,0.115,0.347
1.8783255,33.4753418,-0.224,0.409
0.4943786,33.9367676,-0.104,0.317
1.0875811,32.9699707,-0.360,0.355
0.4504348,31.7614746,-0.004,0.409
2.4711573,34.3103027,-0.647,0.336
2.4272521,30.8386230,-0.248,0.338
-1.1534865,29.8498535,0.156,0.400
1.1754546,34.1564941,0.068,0.384
2.8662354,32.4426270,-0.005,0.371
2.1857489,32.3547363,-0.090,0.372
0.6481795,32.0910645,0.059,0.395
3.5901776,31.5197754,0.140,0.337
1.7245930,32.8161621,-0.477,0.338
3.1076060,32.9919434,-0.661,0.346
3.3489215,32.9699707,-0.491,0.372
2.3394375,32.7282715,-0.345,0.353
1.1974226,33.6511230,-0.043,0.332
1.3072596,31.9592285,-0.410,0.349
1.3292264,34.4201660,-0.712,0.327
1.8124418,33.7829590,-0.755,0.333
0.1867672,32.8820801,-0.552,0.348
-0.2087398,31.4099121,0.070,0.375
0.1428221,31.5197754,-0.315,0.346
0.5383221,30.1354980,-0.598,0.362
-0.2307123,32.5744629,0.008,0.351
0.9118267,34.3322754,-0.166,0.360
1.3511931,34.7937012,-0.534,0.323
0.5822654,33.9367676,-0.627,0.319
1.1315182,33.3654785,-0.352,0.403
0.6701507,31.5417480,-0.862,0.346
-0.4504348,31.4538574,-0.498,0.335
1.9002862,32.3547363,-0.406,0.347
3.4585910,31.4538574,0.174,0.335
2.0759616,34.0466309,0.013,0.324
-0.7580345,30.8166504,-0.455,0.452
2.0979197,32.7941895,-0.833,0.341
2.1198775,33.8049316,-0.438,0.334
1.5269188,31.0363770,-0.614,0.365
0.2966295,30.5969238,-0.363,0.347
2.0320445,33.4313965,-0.583,0.329
0.4064907,31.3000488,-0.444,0.369
0.1867672,32.9260254,0.155,0.330
-0.0109863,32.8161621,-0.498,0.338
1.5928123,33.3435059,-0.474,0.328
0.0549316,30.5090332,-0.140,0.419
1.8783255,34.5080566,-0.574,0.335
-0.6481795,30.0695801,-0.145,0.329
-0.3625464,31.4978027,-0.078,0.368
-0.1208495,30.4650879,-0.459,0.355
0.9118267,31.0803223,0.030,0.338
2.9101249,30.9704590,-0.297,0.375
0.2966295,32.3107910,-0.359,0.397
-0.2526847,31.0144043,-0.339,0.366
1.8344033,33.4313965,0.033,0.330
3.4366581,34.1564941,-0.360,0.371
2.5370123,31.2121582,-0.134,0.355
1.5708481,33.4094238,-0.453,0.327
-0.6262082,30.2673340,-0.194,0.422
-1.0436434,30.6188965,-0.333,0.349
1.7465556,32.6184082,-0.282,0.338
2.7126091,33.2995605,-0.310,0.348
-0.8898568,29.7839355,0.392,0.447
1.5708481,32.3547363,-0.363,0.352
2.2516175,33.4973145,-0.208,0.345
2.4931093,34.6398926,-0.251,0.334
0.4504348,31.6076660,-0.089,0.367
-1.3072596,30.0476074,0.339,0.335
0.0109863,32.4426270,-0.137,0.435
3.2392398,31.1022949,-0.363,0.341
-0.8898568,31.4758301,0.365,0.345
1.2633253,31.0803223,-0.179,0.389
0.7580345,31.3659668,-0.187,0.335
-0.6481795,30.7507324,-0.219,0.376
-1.2193903,29.8059082,-0.010,0.386
2.0320445,33.7829590,-0.251,0.330
3.6121068,31.2121582,-0.331,0.443
-0.9337965,30.8386230,-0.148,0.353
-0.5602938,31.6735840,-0.215,0.365
1.6587038,33.8269043,-0.127,0.345
-1.0875811,29.6301270,0.006,0.423
2.8003980,32.2448730,-0.161,0.379
1.9881263,33.9807129,-0.713,0.347
0.4504348,32.0471191,-0.251,0.385
-0.2526847,31.7395020,0.195,0.432
1.3292264,34.2443848,-0.078,0.352
2.5370123,30.7727051,-0.121,0.351
1.0436434,33.4973145,-0.103,0.338
0.7140928,31.6516113,0.061,0.342
0.6262082,32.0690918,-0.276,0.356
3.1953637,31.1242676,-0.459,0.367
2.5370123,33.2775879,-0.319,0.341
0.0769043,30.8166504,-0.333,0.442
2.8442900,31.2780762,-0.441,0.338
3.6559638,31.4099121,-0.161,0.349
-0.2966295,30.3991699,-0.342,0.347
2.9759559,31.1682129,-0.216,0.361
2.0759616,33.7609863,-0.501,0.336
2.6248138,31.6516113,-0.075,0.336
1.2852926,33.3435059,-0.755,0.328
2.8442900,33.4973145,-0.636,0.356
-1.0875811,29.9157715,-0.041,0.322
-0.8239462,31.3659668,0.636,0.351
0.4943786,30.6848145,-0.178,0.334
-0.3625464,30.9045410,-0.605,0.342
2.2516175,34.0246582,-0.544,0.329
1.9661667,32.2668457,-0.843,0.370
0.0549316,31.2121582,0.309,0.437
0.7140928,31.3879395,-0.161,0.337
-1.0656124,29.9597168,0.137,0.316
2.8223442,32.5524902,-0.182,0.368
0.5602938,31.8713379,-0.214,0.342
0.9777357,32.4206543,-0.333,0.353
2.6028640,34.7497559,-0.790,0.331
1.9222467,32.3327637,-0.764,0.363
3.3269861,32.7502441,-0.574,0.348
0.8459165,31.2121582,0.049,0.344
2.8223442,31.8933105,-0.207,0.364
0.7360637,33.4313965,-0.234,0.345
0.2526847,30.7067871,0.393,0.351
1.4390576,34.3762207,-0.278,0.329
0.5163504,34.0686035,0.429,0.393
0.9337965,31.3659668,-0.425,0.354
2.7345569,30.8386230,-0.271,0.361
1.0436434,33.2995605,-0.298,0.348
0.6701507,30.6188965,-0.457,0.345
1.9442068,33.9587402,-0.315,0.352
2.5809138,34.5959473,-0.563,0.344
-0.9118267,31.6955566,-0.061,0.333
1.1315182,32.9260254,-0.504,0.339
-0.1867672,30.3552246,-0.119,0.328
0.9997051,33.4094238,-0.318,0.328
0.8459165,33.4533691,-0.206,0.347
3.3269861,31.6735840,-0.258,0.334
2.0759616,32.9260254,-0.617,0.338
0.6042368,32.4206543,-0.418,0.443
1.7245930,32.7941895,0.028,0.337
1.5049538,33.9367676,0.605,0.412
-0.1647947,30.7507324,-0.422,0.330
-1.0216743,29.9597168,-0.143,0.336
-0.3405742,30.6188965,-0.244,0.332
0.9557662,32.7282715,-0.734,0.331
2.3394375,32.8161621,-0.413,0.344
1.5488836,34.0466309,-0.144,0.329
1.8124418,34.6838379,-0.341,0.336
0.6042368,33.4533691,1.019,0.473
2.7565043,32.8820801,-0.621,0.372
0.2526847,30.5529785,-0.395,0.337
1.9881263,34.1345215,-0.296,0.324
2.4272521,31.2121582,0.018,0.400
2.9540126,33.3215332,-0.587,0.353
2.0759616,34.5959473,-0.342,0.326
0.4943786,33.0798340,-0.455,0.353
0.0549316,32.2668457,-0.592,0.362
2.6248138,32.0251465,-0.054,0.359
-0.2526847,31.1462402,-0.548,0.355
1.3511931,31.3000488,-0.344,0.441
1.3292264,34.0905762,-0.044,0.335
1.3072596,32.0031738,-0.023,0.348
0.1867672,32.5964355,-0.112,0.424
2.2955282,32.3547363,-0.604,0.409
3.2173020,32.1789551,-0.742,0.348
3.2173020,33.4094238,-0.206,0.345
-0.8678867,31.1901855,-0.203,0.329
2.7345569,31.8713379,-0.185,0.345
-0.9777357,30.4431152,-0.029,0.345
1.0216743,31.2561035,-0.234,0.345
3.3050503,32.9479980,-0.439,0.348
1.2852926,33.0358887,-0.584,0.338
2.2955282,34.2443848,-0.748,0.334
0.4284628,31.4099121,-0.268,0.335
0.0988769,31.4538574,-0.197,0.342
2.5809138,31.3659668,-0.603,0.355
2.6248138,30.8825684,-0.009,0.404
0.3625464,33.7829590,-0.386,0.334
2.6028640,32.8381348,-0.112,0.344
2.4052990,32.1789551,-0.428,0.341
2.8881803,32.3547363,-0.396,0.355
1.1095498,30.9045410,-0.143,0.360
0.5602938,32.0690918,-0.376,0.344
1.2633253,30.8825684,0.094,0.348
0.3405742,34.0686035,0.368,0.323
0.6481795,32.3107910,-0.153,0.403
2.3833455,30.8605957,-0.651,0.344
-0.2307123,31.7614746,0.437,0.454
0.9777357,30.6408691,-0.279,0.354
2.7784514,31.1901855,-0.372,0.342
3.0856655,33.2556152,-0.587,0.356
-0.0329590,30.7727051,-0.337,0.381
1.7685179,32.0031738,-0.334,0.367
0.6481795,31.8933105,-0.316,0.340
3.4366581,31.9592285,-0.569,0.351
0.7360637,32.0251465,-0.410,0.451
2.3174830,32.9479980,-0.216,0.343
1.9222467,33.5632324,-0.176,0.331
0.1647947,33.3215332,-0.245,0.332
2.3394375,34.3542480,-0.376,0.342
0.5602938,30.1574707,-0.118,0.381
1.1095498,31.3439941,-0.489,0.360
2.3174830,32.3547363,-0.562,0.350
0.9337965,30.7067871,-0.417,0.353
1.0875811,30.8166504,-0.179,0.362
1.0216743,33.0139160,-0.478,0.332
2.3613917,32.2229004,-0.312,0.341
2.4272521,33.5412598,-0.262,0.332
3.4147247,33.3215332,-0.472,0.344
1.0436434,34.1784668,0.941,0.471
-0.2087398,31.6076660,-0.132,0.331
0.5822654,31.4978027,-0.204,0.353
-0.4284628,31.2780762,-0.195,0.330
3.5463174,31.4099121,-0.315,0.338
2.4052990,31.0803223,-0.481,0.372
2.0100856,33.1237793,-0.517,0.333
0.9997051,30.8825684,-0.140,0.383
0.7140928,33.7609863,0.032,0.322
2.0320445,33.2116699,0.179,0.353
-0.1867672,31.2780762,-0.465,0.332
1.2193903,30.7946777,-0.036,0.375
1.5928123,33.9147949,-0.202,0.346
3.2173020,33.2336426,-0.576,0.342
0.5602938,32.7502441,-0.479,0.368
-0.4724067,30.4650879,-0.402,0.325
0.9337965,32.7282715,-0.430,0.331
1.2413579,31.7175293,-0.638,0.342
0.3186019,31.6076660,-0.356,0.384
-1.1754546,30.1794434,-0.258,0.324
3.0637244,32.6184082,-0.430,0.338
3.1953637,30.9704590,-0.135,0.347
0.8019758,33.1896973,0.327,0.353
0.1647947,30.7067871,-0.194,0.343
0.1428221,32.0471191,0.059,0.340
1.0875811,32.7502441,-0.551,0.331
0.1428221,33.8049316,-0.438,0.323
2.9978987,34.0905762,-0.314,0.385
1.5488836,31.3000488,-0.386,0.340
2.8881803,33.3874512,-0.172,0.345
